,kernel_sizes,filters,pool_sizes,FC_nodes,lr,performance
386,"[5, 4]","[13, 20]","[1, 1]","[16, 4]",0.0033489314206621512,"[0.6008690595626831, 0.6008690595626831]"
387,"[9, 7, 6, 6, 3]","[5, 6, 10, 13, 20]","[10, 5, 4, 2, 2]","[32, 16, 2]",0.003084160432722548,"[0.9047775864601135, 0.9047775864601135]"
388,"[9, 4, 4, 4, 2]","[3, 10, 14, 19, 23]","[10, 6, 6, 5, 2]","[128, 16, 8]",0.003046428581334004,"[0.4314405918121338, 0.4314405918121338]"
389,"[8, 8]","[8, 12]","[8, 3]","[8, 2]",0.0006257418907152434,"[0.9619013667106628, 0.9619013667106628]"
390,[2],[19],[3],"[128, 8, 2]",0.0005275727631973618,"[0.9653234481811523, 0.9653234481811523]"
391,"[8, 5, 4, 3]","[13, 14, 22, 24]","[9, 4, 2, 1]","[128, 8]",0.0005101612141483261,"[0.9416221976280212, 0.9416221976280212]"
392,"[6, 5, 5, 1, 1]","[5, 5, 15, 19, 20]","[7, 5, 4, 3, 1]","[128, 2]",0.000305973907244226,"[0.9702950716018677, 0.9702950716018677]"
393,"[9, 8, 3, 3, 2]","[8, 9, 21, 22, 24]","[9, 7, 6, 5, 4]","[2, 2]",0.01175605772102593,"[0.33451566100120544, 0.33451566100120544]"
394,"[10, 3, 1]","[3, 13, 20]","[8, 5, 1]","[64, 8]",0.0002602483434530794,"[0.9542326927185059, 0.9542326927185059]"
395,"[9, 9, 4]","[4, 15, 18]","[8, 6, 2]",[64],0.0020728994394700814,"[0.7342694997787476, 0.7342694997787476]"
396,"[8, 3, 2, 1]","[2, 8, 19, 23]","[10, 6, 4, 2]",[64],0.018280418526616174,"[0.40210995078086853, 0.40210995078086853]"
397,"[10, 9, 4, 4, 1]","[5, 7, 13, 23, 24]","[3, 2, 1, 1, 1]","[64, 2]",8.848231881627229e-05,"[0.976087749004364, 0.976087749004364]"
398,"[10, 7, 4, 3, 1]","[4, 8, 14, 16, 17]","[5, 5, 3, 3, 1]","[128, 4, 2]",0.06294942501328712,"[0.993602991104126, 0.993602991104126]"
399,"[9, 4, 4, 3]","[5, 21, 23, 24]","[10, 9, 8, 4]","[64, 16]",0.004864635605093946,"[0.3206205666065216, 0.3206205666065216]"
